what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1552925774311
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1552925774311
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1552925774312
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1552925774312
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1552925774312
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1552925774313
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1552925774313
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1552925774314
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1552925774314
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1552925774315
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1552925774315
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1552925774315
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1552925774316
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1552925774317
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1552925774317
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1552925774317
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1552925774317
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1552925774318
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1552925774318
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1552925774318
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1552925774319
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1552925774319
os,sysinfo,,,"win32",1552925774321
arch,sysinfo,,,"x86_64",1552925774321
ws,sysinfo,,,"win32",1552925774321
locale,sysinfo,,,"en_US",1552925774321
processors,sysinfo,,,"8",1552925774321
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1552925774321
java.runtime.version,sysinfo,,,"1.8.0_201-b09",1552925774321
java.specification.name,sysinfo,,,"Java Platform API Specification",1552925774321
java.specification.vendor,sysinfo,,,"Oracle Corporation",1552925774321
java.specification.version,sysinfo,,,"1.8",1552925774321
java.vendor,sysinfo,,,"Oracle Corporation",1552925774321
java.version,sysinfo,,,"1.8.0_201",1552925774321
java.vm.info,sysinfo,,,"mixed mode",1552925774321
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1552925774321
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1552925774321
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1552925774321
java.vm.specification.version,sysinfo,,,"1.8",1552925774321
java.vm.vendor,sysinfo,,,"Oracle Corporation",1552925774321
java.vm.version,sysinfo,,,"25.201-b09",1552925774321
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1552925774895
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1552925775880
started,bundle,org.lejos.ev3.ldt,0.9.1.201511161011,"org.lejos.ev3.ldt",1552925782897
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1552925782916
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1552925782927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925783885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925806616
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1552925810765
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1552925810766
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1552925811868
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1552925824265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925825866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925832360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925837183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925857781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925868432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925888995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1552925889014
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1552925892507
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925894523
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925895901
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1552925895908
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1552925895908
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925903957
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1552925911492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925911923
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1552925912289
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1552925912320
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1552925912397
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1552925912896
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925918748
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925990433
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925992331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925993722
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552925995079
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926004285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926004604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926004662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926004926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926006755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926007852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926018061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926022318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926045342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926045674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926477314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926479209
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926575840
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1552926587157
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1552926587756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926612227
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926614489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926630608
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926793329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926846068
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926847512
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926868428
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926868607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926872975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926873157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926879225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926913672
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552926916055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927044297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927077779
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927086452
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1552927104996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1552927126289
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1552927130795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927131659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927208362
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1552927230763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927231049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927391508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927394924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927412372
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1552927414839
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1552927415024
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1552927415061
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1552927416106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927421742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927423834
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1552927425403
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1552927425434
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1552927425896
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1552927425907
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1552927426442
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927433546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927435843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927442056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927455930
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1552927461420
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1552927461435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1552927461435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927463690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927618180
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552927622483
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552943449771
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552943457746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552943460047
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1552943460404
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1552943461088
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1552943461091
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1552943461107
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1552943461112
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1552943461122
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1552943461129
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1552943461129
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1552943461130
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1553077472141
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1553077472142
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1553077472143
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1553077472143
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1553077472144
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1553077472145
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1553077472168
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1553077472169
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1553077472169
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1553077472170
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1553077472170
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1553077472171
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1553077472171
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1553077472171
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1553077472172
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1553077472172
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1553077472173
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1553077472174
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1553077472174
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1553077472175
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1553077472175
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1553077472176
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1553077472177
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1553077472177
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1553077472178
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1553077472179
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1553077472179
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1553077472179
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1553077472180
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1553077472180
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1553077472181
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1553077472181
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1553077472182
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1553077472182
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1553077472183
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1553077472183
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1553077472183
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1553077472184
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1553077472184
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1553077472185
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1553077472185
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1553077472197
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1553077472197
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1553077472197
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1553077472198
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1553077472198
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1553077472199
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1553077472200
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1553077472200
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1553077472200
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1553077472200
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1553077472201
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1553077472201
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1553077472201
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1553077472202
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1553077472203
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1553077472204
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1553077472204
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1553077472205
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1553077472206
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1553077472206
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1553077472207
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1553077472208
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1553077472208
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1553077472208
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1553077472208
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1553077472209
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1553077472209
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1553077472209
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1553077472210
